year,name,sex,babies
1985,Shelia,F,124
1985,Tamar,F,124
1985,Adria,F,123
1985,Fabiola,F,123
1985,Farrah,F,123
1985,Kenisha,F,123
1985,Lina,F,123
1985,Suzette,F,123
1985,Codi,F,122
1985,Elicia,F,122
1985,Harmony,F,122
1985,Josefina,F,122
1985,Kera,F,122
1985,Lawanda,F,122
1985,Lidia,F,122
1985,Phylicia,F,122
1985,Racquel,F,122
1985,Ayesha,F,121
1985,Drew,F,121
1985,Marybeth,F,121
1985,Nichol,F,121
1985,Susannah,F,121
1985,Aracely,F,120
1985,Cassi,F,120
1985,Nikia,F,120
1985,Rosie,F,120
1985,Shera,F,120
1985,Vanesa,F,120
1985,Alishia,F,119
1985,Ariane,F,119
1985,Camilla,F,119
1985,Ebonie,F,119
1985,Hazel,F,119
1985,Ivette,F,119
1985,Keli,F,119
1985,Kiersten,F,119
1985,Tiesha,F,119
1985,Juliann,F,118
1985,Kenyatta,F,118
1985,Lindsy,F,118
1985,Lynne,F,118
1985,Ronda,F,118
1985,Sherika,F,118
1985,Tiera,F,118
1985,Adam,F,117
1985,Dalia,F,117
1985,Diandra,F,117
1985,Phoebe,F,117
1985,Mallorie,F,116
1985,Reina,F,116
1985,Richard,F,116
1985,Echo,F,115
1985,Kandis,F,115
1985,Loni,F,115
1985,Reva,F,115
1985,Starr,F,115
1985,Anabel,F,114
1985,Cami,F,114
1985,Jeanie,F,114
1985,Juliette,F,114
1985,Lakia,F,114
1985,Quiana,F,114
1985,Rosanne,F,114
1985,Jonelle,F,113
1985,Kady,F,113
1985,Marguerite,F,113
1985,Taisha,F,113
1985,Thomas,F,113
1985,Alexandrea,F,112
1985,Elvira,F,112
1985,Emilia,F,112
1985,Kelsi,F,112
1985,Mariam,F,112
1985,Aida,F,111
1985,Ashlei,F,111
1985,Jaimee,F,111
1985,Lorna,F,111
1985,Margot,F,111
1985,Rosario,F,111
1985,Sandi,F,111
1985,Scarlett,F,111
1985,Sharina,F,111
1985,Tashia,F,111
1985,Adina,F,110
1985,Ahsley,F,110
1985,Alessandra,F,110
1985,Amalia,F,110
1985,Chelsi,F,110
1985,Darcie,F,110
1985,Esperanza,F,110
1985,Greta,F,110
1985,Laken,F,110
1985,Paulette,F,110
1985,Savanah,F,110
1985,Taneisha,F,110
1985,Corie,F,109
1985,Faye,F,109
1985,Jewel,F,109
1985,Moriah,F,109
1985,Reanna,F,109
1985,Roseann,F,109
1985,Susanne,F,109
1985,Catalina,F,108
1985,Jessenia,F,108
1985,Rae,F,108
1985,Raina,F,108
1985,Shawanda,F,108
1985,Alona,F,107
1985,Charisse,F,107
1985,Jerri,F,107
1985,Letitia,F,107
1985,Rayna,F,107
1985,Carlee,F,106
1985,Charles,F,106
1985,Coral,F,106
1985,Katelynn,F,106
1985,Lorie,F,106
1985,Mildred,F,106
1985,Nellie,F,106
1985,Shanice,F,106
1985,Anika,F,105
1985,Breana,F,105
1985,Consuelo,F,105
1985,Cristen,F,105
1985,Eden,F,105
1985,Genna,F,105
1985,Keena,F,105
1985,Shandi,F,105
1985,Shantelle,F,105
1985,Tiffiny,F,105
1985,Trinity,F,105
1985,Delores,F,104
1985,Holley,F,104
1985,Jacquelynn,F,104
1985,Jeffrey,F,104
1985,Regan,F,104
1985,Renata,F,104
1985,Serina,F,104
1985,Shani,F,104
1985,Dani,F,103
1985,Danna,F,103
1985,Dixie,F,103
1985,Eryn,F,103
1985,Evan,F,103
1985,Ginny,F,103
1985,Gwen,F,103
1985,Laquisha,F,103
1985,Niesha,F,103
1985,Ryann,F,103
1985,Sharlene,F,103
1985,Shaunna,F,103
1985,Tammi,F,103
1985,Tawanna,F,103
1985,Vanity,F,103
1985,Aleshia,F,102
1985,Angelita,F,102
1985,Candyce,F,102
1985,Daniele,F,102
1985,Jenniffer,F,102
1985,Kindra,F,102
1985,Margie,F,102
1985,Shaquana,F,102
1985,Shaunte,F,101
1985,Thelma,F,101
1985,Baby,F,100
1985,Brigid,F,100
1985,Cinthia,F,100
1985,Davina,F,100
1985,Hana,F,100
1985,Joi,F,100
1985,Kaycee,F,100
1985,Leighann,F,100
1985,Samara,F,100
1985,Sharday,F,100
1985,Skye,F,100
1985,Valentina,F,100
1985,Alesia,F,99
1985,Falon,F,99
1985,Jenae,F,99
1985,Lilia,F,99
1985,Louisa,F,99
1985,Myesha,F,99
1985,Shenika,F,99
1985,Asha,F,98
1985,Danyell,F,98
1985,Ilana,F,98
1985,Kiara,F,98
1985,Maren,F,98
1985,Rachele,F,98
1985,Rachell,F,98
1985,Sean,F,98
1985,Tawana,F,98
1985,Xiomara,F,98
1985,Blaire,F,97
1985,Daniell,F,97
1985,Gayle,F,97
1985,Kalyn,F,97
1985,Karri,F,97
1985,Kellyn,F,97
1985,Kenna,F,97
1985,Kristle,F,97
1985,Latoyia,F,97
1985,Rosalind,F,97
1985,Shakia,F,97
1985,Stephen,F,97
1985,Charla,F,96
1985,Kallie,F,96
1985,Lashawnda,F,96
1985,Melodie,F,96
1985,Brett,F,95
1985,Elysia,F,95
1985,Giovanna,F,95
1985,Jonna,F,95
1985,Madeleine,F,95
1985,Mariela,F,95
1985,Mindi,F,95
1985,Talisha,F,95
1985,Carmela,F,94
1985,Carole,F,94
1985,Dusty,F,94
1985,Gracie,F,94
1985,Lela,F,94
1985,Lucille,F,94
1985,Mattie,F,94
1985,Michell,F,94
1985,Pricilla,F,94
1985,Benita,F,93
1985,Bettina,F,93
1985,Chassidy,F,93
1985,Iliana,F,93
1985,Jenilee,F,93
1985,Karie,F,93
1985,Kendal,F,93
1985,Kenyetta,F,93
1985,Lizbeth,F,93
1985,Shawnta,F,93
1985,Shoshana,F,93
1985,Yuliana,F,93
1985,Dionna,F,92
1985,Kasi,F,92
1985,Libby,F,92
1985,Meagen,F,92
1985,Roseanna,F,92
1985,Shay,F,92
1985,Tiffaney,F,92
1985,Aleisha,F,91
1985,Anya,F,91
1985,Brigette,F,91
1985,Kaylin,F,91
1985,Marianna,F,91
1985,Mark,F,91
1985,Tamesha,F,91
1985,Tawnya,F,91
1985,Brittnie,F,90
1985,Desire,F,90
1985,Jamee,F,90
1985,Jan,F,90
1985,Jaymie,F,90
1985,Jose,F,90
1985,Keosha,F,90
1985,Logan,F,90
1985,Michal,F,90
1985,Taren,F,90
1985,Fiona,F,89
1985,Flor,F,89
1985,Gianna,F,89
1985,Keira,F,89
1985,Kellee,F,89
1985,Kierra,F,89
1985,Nathan,F,89
1985,Nisha,F,89
1985,Petra,F,89
1985,Sharla,F,89
1985,Alayna,F,88
1985,Aubrie,F,88
1985,Austin,F,88
1985,Benjamin,F,88
1985,Cayla,F,88
1985,Cyndi,F,88
1985,Melonie,F,88
1985,Nickie,F,88
1985,Shane,F,88
1985,Emerald,F,87
1985,Jeniffer,F,87
1985,Jesenia,F,87
1985,Kristel,F,87
1985,Lillie,F,87
1985,Natali,F,87
1985,Nicola,F,87
1985,Cherelle,F,86
1985,Deann,F,86
1985,Jacquline,F,86
1985,Janeen,F,86
1985,Joleen,F,86
1985,Joslyn,F,86
1985,Lauryn,F,86
1985,Leia,F,86
1985,Lenora,F,86
1985,Linnea,F,86
1985,Marley,F,86
1985,Steffanie,F,86
1985,Alex,F,85
1985,Arianne,F,85
1985,Avery,F,85
1985,Ayanna,F,85
1985,Bryanna,F,85
1985,Dallas,F,85
1985,Jacquelin,F,85
1985,Katey,F,85
1985,Kiesha,F,85
1985,Lashunda,F,85
1985,Makeda,F,85
1985,Shemeka,F,85
1985,Sunshine,F,85
1985,Takia,F,85
1985,Yessenia,F,85
1985,Aundrea,F,84
1985,Bessie,F,84
1985,Blythe,F,84
1985,Danika,F,84
1985,Darby,F,84
1985,Jeremy,F,84
1985,Krystel,F,84
1985,Maia,F,84
1985,Marlana,F,84
1985,Randa,F,84
1985,Shandra,F,84
1985,Tangela,F,84
1985,Whittney,F,84
1985,Chanda,F,83
1985,Kaleigh,F,83
1985,Leigha,F,83
1985,Nelly,F,83
1985,Sidney,F,83
1985,Tahnee,F,83
1985,Terrie,F,83
1985,Toya,F,83
1985,Brittnee,F,82
1985,Cristine,F,82
1985,Danyel,F,82
1985,Donielle,F,82
1985,Flora,F,82
1985,Inez,F,82
1985,Jacinda,F,82
1985,Kailey,F,82
1985,Kalee,F,82
1985,Kaleena,F,82
1985,Layla,F,82
1985,Minerva,F,82
1985,Porsche,F,82
1985,Belen,F,81
1985,Bethanie,F,81
1985,Dustin,F,81
1985,Eleni,F,81
1985,Erinn,F,81
1985,Jeni,F,81
1985,Jennafer,F,81
1985,Kassi,F,81
1985,Kaylan,F,81
1985,Kymberly,F,81
1985,Priya,F,81
1985,Saundra,F,81
1985,Shantae,F,81
1985,Shelli,F,81
1985,Thea,F,81
1985,Tomeka,F,81
1985,Alondra,F,80
1985,Annika,F,80
1985,Arica,F,80
1985,Chassity,F,80
1985,Chrissy,F,80
1985,Collette,F,80
1985,Janis,F,80
1985,Kalie,F,80
1985,Latrisha,F,80
1985,Patsy,F,80
1985,Salena,F,80
1985,Shala,F,80
1985,Charlie,F,79
1985,Chela,F,79
1985,Davida,F,79
1985,Elyssa,F,79
1985,Franchesca,F,79
1985,Jaclynn,F,79
1985,Johana,F,79
1985,Kimber,F,79
1985,Lani,F,79
1985,Maryanne,F,79
1985,Nakita,F,79
1985,Natisha,F,79
1985,Quinn,F,79
1985,Rashida,F,79
1985,Tarra,F,79
1985,Tonisha,F,79
1985,Tory,F,79
1985,Venus,F,79
1985,Alisia,F,78
1985,Cassy,F,78
1985,Chelsy,F,78
1985,Estela,F,78
1985,Kaylie,F,78
1985,Raechel,F,78
1985,Roseanne,F,78
1985,Shaunta,F,78
1985,Tequila,F,78
1985,Andra,F,77
1985,Annabel,F,77
1985,Britta,F,77
1985,Carlene,F,77
1985,Deandrea,F,77
1985,Jacob,F,77
1985,Kathryne,F,77
1985,Kattie,F,77
1985,Nereida,F,77
1985,Patrick,F,77
1985,Tamekia,F,77
1985,Tierney,F,77
1985,Zachary,F,77
1985,Addie,F,76
1985,Corrina,F,76
1985,Farah,F,76
1985,Felica,F,76
1985,Kadie,F,76
1985,Keesha,F,76
1985,Keturah,F,76
1985,Letisha,F,76
1985,Mallori,F,76
1985,Mckenna,F,76
1985,Racine,F,76
1985,Sharika,F,76
1985,Amina,F,75
1985,Anisha,F,75
1985,Antonette,F,75
1985,Denice,F,75
1985,Dorian,F,75
1985,Estella,F,75
1985,Evette,F,75
1985,Keyona,F,75
1985,Latashia,F,75
1985,Loreal,F,75
1985,Marquitta,F,75
1985,Marylou,F,75
1985,Mireya,F,75
1985,Shemika,F,75
1985,Sherina,F,75
1985,Unique,F,75
1985,Valorie,F,75
1985,Adele,F,74
1985,Brooklyn,F,74
1985,Catharine,F,74
1985,Cyrstal,F,74
1985,Doreen,F,74
1985,Haylee,F,74
1985,Jacinta,F,74
1985,Katrice,F,74
1985,Keona,F,74
1985,Lacee,F,74
1985,Lilly,F,74
1985,Miesha,F,74
1985,Nydia,F,74
1985,Paul,F,74
1985,Porscha,F,74
1985,Roslyn,F,74
1985,Shonta,F,74
1985,Tamisha,F,74
1985,Carmella,F,73
1985,Danita,F,73
1985,Deondra,F,73
1985,Gabriel,F,73
1985,Lakiesha,F,73
1985,Lizeth,F,73
1985,Lucretia,F,73
1985,Patty,F,73
1985,Rivka,F,73
1985,Tarin,F,73
1985,Tiarra,F,73
1985,Apryl,F,72
1985,Caren,F,72
1985,Chanell,F,72
1985,Contessa,F,72
1985,Devan,F,72
1985,Frankie,F,72
1985,Geri,F,72
1985,Jovan,F,72
1985,Kaela,F,72
1985,Kaylyn,F,72
1985,Marquetta,F,72
1985,Meryl,F,72
1985,Mika,F,72
1985,Shyla,F,72
1985,Tameika,F,72
1985,Tawanda,F,72
1985,Tyisha,F,72
1985,Berenice,F,71
1985,Britt,F,71
1985,Bryan,F,71
1985,Ebone,F,71
1985,Georgette,F,71
1985,Gregory,F,71
1985,Ilene,F,71
1985,Imelda,F,71
1985,Katlin,F,71
1985,Kayce,F,71
1985,Laticia,F,71
1985,Mirna,F,71
1985,Shakita,F,71
1985,Sheana,F,71
1985,Travis,F,71
1985,Vanna,F,71
1985,Aliza,F,70
1985,Jenee,F,70
1985,Jenessa,F,70
1985,Jenise,F,70
1985,Jordana,F,70
1985,Laila,F,70
1985,Maribeth,F,70
1985,Milagros,F,70
1985,Monet,F,70
1985,Nakisha,F,70
1985,Sharda,F,70
1985,Sherrell,F,70
1985,Vannessa,F,70
1985,Anjelica,F,69
1985,Carlyn,F,69
1985,Coleen,F,69
1985,Genesis,F,69
1985,Keila,F,69
1985,Keyonna,F,69
1985,Lakita,F,69
1985,Laquanda,F,69
1985,Manda,F,69
1985,Myrna,F,69
1985,Tanna,F,69
1985,Tressa,F,69
1985,Alysa,F,68
1985,Brie,F,68
1985,Cheree,F,68
1985,Desirea,F,68
1985,Estrella,F,68
1985,Joanie,F,68
1985,Keeley,F,68
1985,Latina,F,68
1985,Leslee,F,68
1985,Lola,F,68
1985,Lyndsie,F,68
1985,Lyssa,F,68
1985,Mandie,F,68
1985,Nickole,F,68
1985,Pia,F,68
1985,Rhianna,F,68
1985,Sabra,F,68
1985,Sarita,F,68
1985,Shanel,F,68
1985,Agnes,F,67
1985,Apollonia,F,67
1985,Cassey,F,67
1985,Charde,F,67
1985,Cherry,F,67
1985,Essence,F,67
1985,Jacqulyn,F,67
1985,Jamey,F,67
1985,Jayna,F,67
1985,Kanisha,F,67
1985,Leonela,F,67
1985,Lissa,F,67
1985,Mabel,F,67
1985,Ofelia,F,67
1985,Rebecka,F,67
1985,Takisha,F,67
1985,Yuri,F,67
1985,Bryn,F,66
1985,Candie,F,66
1985,Candra,F,66
1985,Dalila,F,66
1985,Dominic,F,66
1985,Isela,F,66
1985,Ivonne,F,66
1985,Karisa,F,66
1985,Karlee,F,66
1985,Kinsey,F,66
1985,Lilian,F,66
1985,Raeann,F,66
1985,Rana,F,66
1985,Rashonda,F,66
1985,Shawnte,F,66
1985,Annalisa,F,65
1985,Celena,F,65
1985,Danette,F,65
1985,Dania,F,65
1985,Elva,F,65
1985,Kelsy,F,65
1985,Khadijah,F,65
1985,Madelyn,F,65
1985,Malika,F,65
1985,Marcus,F,65
1985,Merissa,F,65
1985,Polly,F,65
1985,Rosio,F,65
1985,Shonna,F,65
1985,Terah,F,65
1985,Tomika,F,65
1985,Tristen,F,65
1985,Yanira,F,65
1985,Yasmine,F,65
1985,Aleah,F,64
1985,Anissa,F,64
1985,Anitra,F,64
1985,Carie,F,64
1985,Cary,F,64
1985,Clarice,F,64
1985,Corissa,F,64
1985,Dedra,F,64
1985,Denisse,F,64
1985,Ester,F,64
1985,Isis,F,64
1985,Jerrica,F,64
1985,Joselyn,F,64
1985,Juan,F,64
1985,Karmen,F,64
1985,Kayleen,F,64
1985,Lakendra,F,64
1985,Latonia,F,64
1985,Lizabeth,F,64
1985,Manuela,F,64
1985,Missy,F,64
1985,Robbie,F,64
1985,Samuel,F,64
1985,Yahaira,F,64
1985,Alba,F,63
1985,Alberta,F,63
1985,Alise,F,63
1985,Crysta,F,63
1985,Dacia,F,63
1985,Dinah,F,63
1985,Evangelina,F,63
1985,Kamisha,F,63
1985,Larisa,F,63
1985,Maile,F,63
1985,Melony,F,63
1985,Minnie,F,63
1985,Mistie,F,63
1985,Nicholle,F,63
1985,Patience,F,63
1985,Riley,F,63
1985,Santanna,F,63
1985,Scott,F,63
1985,Sharell,F,63
1985,Shawnna,F,63
1985,Sherilyn,F,63
1985,Talitha,F,63
1985,Tamica,F,63
1985,Taneshia,F,63
1985,Valene,F,63
1985,Viola,F,63
1985,Amara,F,62
1985,Bambi,F,62
1985,Bethann,F,62
1985,Blake,F,62
1985,Cecily,F,62
1985,Dakota,F,62
1985,Jamilah,F,62
1985,Jenica,F,62
1985,Josette,F,62
1985,Karena,F,62
1985,Kimberlie,F,62
1985,Lanette,F,62
1985,Leeanne,F,62
1985,Linh,F,62
1985,Maryellen,F,62
1985,Milissa,F,62
1985,Rina,F,62
1985,Sharron,F,62
1985,Tynisha,F,62
1985,Zena,F,62
1985,Adela,F,61
1985,Amira,F,61
1985,Ayana,F,61
1985,Brandice,F,61
1985,Brielle,F,61
1985,Christan,F,61
1985,Claribel,F,61
1985,Codie,F,61
1985,Desarae,F,61
1985,Destinee,F,61
1985,Indira,F,61
1985,Jenell,F,61
1985,Jolynn,F,61
1985,Joycelyn,F,61
1985,Kamilah,F,61
1985,Karis,F,61
1985,Latrina,F,61
1985,Mica,F,61
1985,Mikki,F,61
1985,Renea,F,61
1985,Sallie,F,61
1985,Star,F,61
1985,Stefany,F,61
1985,Tamela,F,61
1985,Tasheena,F,61
1985,Angella,F,60
1985,Aurelia,F,60
1985,Bonita,F,60
1985,Brittnay,F,60
1985,Candance,F,60
1985,Carin,F,60
1985,Charise,F,60
1985,Charita,F,60
1985,Ciji,F,60
1985,Denae,F,60
1985,Ebonee,F,60
1985,Jesseca,F,60
1985,Karlie,F,60
1985,Kenneth,F,60
1985,Larhonda,F,60
1985,Meranda,F,60
1985,Mimi,F,60
1985,Mina,F,60
1985,Paloma,F,60
1985,Shawanna,F,60
1985,Shenita,F,60
1985,Tenesha,F,60
1985,Tristin,F,60
1985,Windy,F,60
1985,Ashanti,F,59
1985,Brittainy,F,59
1985,Brittiany,F,59
1985,Candise,F,59
1985,Cassaundra,F,59
1985,Cathrine,F,59
1985,Chasidy,F,59
1985,Della,F,59
1985,Ieshia,F,59
1985,Jackelyn,F,59
1985,Jerica,F,59
1985,Marielle,F,59
1985,Michela,F,59
1985,Nyssa,F,59
1985,Piper,F,59
1985,Reagan,F,59
1985,Rochel,F,59
1985,Sacha,F,59
1985,Shantay,F,59
1985,Sirena,F,59
1985,Somer,F,59
1985,Taina,F,59
1985,Taneka,F,59
1985,Tatum,F,59
1985,Teryn,F,59
1985,Thomasina,F,59
1985,Allegra,F,58
1985,Anjuli,F,58
1985,Brea,F,58
1985,Cammie,F,58
1985,Charis,F,58
1985,Ciarra,F,58
1985,Debora,F,58
1985,Dusti,F,58
1985,Janee,F,58
1985,Jessalyn,F,58
1985,Kassidy,F,58
1985,Katerina,F,58
1985,Laquinta,F,58
1985,Lashaunda,F,58
1985,Melaine,F,58
1985,Moira,F,58
1985,Paulina,F,58
1985,Roni,F,58
1985,Ronnie,F,58
1985,Rosalia,F,58
1985,Shanee,F,58
1985,Shonte,F,58
1985,Sparkle,F,58
1985,Astrid,F,57
1985,Brienne,F,57
1985,Bryana,F,57
1985,Crissy,F,57
1985,Elia,F,57
1985,Ileana,F,57
1985,Kaylene,F,57
1985,Lasheena,F,57
1985,Liane,F,57
1985,Liz,F,57
1985,Nastassja,F,57
1985,Noreen,F,57
1985,Phuong,F,57
1985,Randy,F,57
1985,Shamekia,F,57
1985,Shawana,F,57
1985,Sherie,F,57
1985,Stormie,F,57
1985,Terrica,F,57
1985,Toby,F,57
1985,Ansley,F,56
1985,Cindi,F,56
1985,Cydney,F,56
1985,Edwina,F,56
1985,Gisela,F,56
1985,Grisel,F,56
1985,Juli,F,56
1985,Kacee,F,56
1985,Kamesha,F,56
1985,Latavia,F,56
1985,Lavonda,F,56
1985,Leana,F,56
1985,Mae,F,56
1985,Malerie,F,56
1985,Mallary,F,56
1985,Mikayla,F,56
1985,Miracle,F,56
1985,Niccole,F,56
1985,Rosalba,F,56
1985,Rosetta,F,56
1985,Samira,F,56
1985,Sherell,F,56
1985,Takeisha,F,56
1985,Viridiana,F,56
1985,Anastacia,F,55
1985,Corine,F,55
1985,Courtnie,F,55
1985,Demetra,F,55
1985,Elida,F,55
1985,Gia,F,55
1985,Hattie,F,55
1985,Julieta,F,55
1985,Katia,F,55
1985,Keyana,F,55
1985,Kimberli,F,55
1985,Lyndsi,F,55
1985,Marisha,F,55
1985,Marlo,F,55
1985,Maryam,F,55
1985,Melynda,F,55
1985,Neha,F,55
1985,Penelope,F,55
1985,Rachal,F,55
1985,Rasheeda,F,55
1985,Sharena,F,55
1985,Sharhonda,F,55
1985,Angelic,F,54
1985,Anh,F,54
1985,Britnee,F,54
1985,Calli,F,54
1985,Clair,F,54
1985,Claudette,F,54
1985,Deonna,F,54
1985,Ethel,F,54
1985,Fannie,F,54
1985,Jamika,F,54
1985,Johnnie,F,54
1985,Jolie,F,54
1985,Juliane,F,54
1985,Lakeya,F,54
1985,Lesli,F,54
1985,Lisamarie,F,54
1985,Lorelei,F,54
1985,Lyndi,F,54
1985,Millicent,F,54
1985,Myranda,F,54
1985,Roselyn,F,54
1985,Shanay,F,54
1985,Shawntae,F,54
1985,Shontae,F,54
1985,Teal,F,54
1985,Tesha,F,54
1985,Yazmin,F,54
1985,Analisa,F,53
1985,Annabelle,F,53
1985,Aviva,F,53
1985,Cameo,F,53
1985,Carisa,F,53
1985,Daryl,F,53
1985,Falisha,F,53
1985,Iman,F,53
1985,Jennette,F,53
1985,Jullian,F,53
1985,Kalli,F,53
1985,Karley,F,53
1985,Lashondra,F,53
1985,Malka,F,53
1985,Nakeisha,F,53
1985,Natalee,F,53
1985,Pilar,F,53
1985,Shameika,F,53
1985,Shanequa,F,53
1985,Shatoya,F,53
1985,Shawnda,F,53
1985,Steffany,F,53
1985,Taran,F,53
1985,Tausha,F,53
1985,Temeka,F,53
1985,Tinisha,F,53
1985,Torrie,F,53
1985,Adeline,F,52
1985,Annamaria,F,52
1985,Arika,F,52
1985,Asheley,F,52
1985,Bobbijo,F,52
1985,Chris,F,52
1985,Danya,F,52
1985,Denita,F,52
1985,Evangeline,F,52
1985,Janiece,F,52
1985,Kandyce,F,52
1985,Lianne,F,52
1985,Lorin,F,52
1985,Maegen,F,52
1985,Meridith,F,52
1985,Merry,F,52
1985,Micki,F,52
1985,Mitzi,F,52
1985,Montana,F,52
1985,Nastassia,F,52
1985,Nena,F,52
1985,Rolanda,F,52
1985,Sabina,F,52
1985,Shanise,F,52
1985,Shareka,F,52
1985,Shiloh,F,52
1985,Stephine,F,52
1985,Takara,F,52
1985,Tawni,F,52
1985,Thuy,F,52
1985,Tracee,F,52
1985,Trish,F,52
1985,Winter,F,52
1985,Acacia,F,51
1985,Casondra,F,51
1985,Delisa,F,51
1985,Ernestine,F,51
1985,Holland,F,51
1985,Janina,F,51
1985,Keanna,F,51
1985,Lakenya,F,51
1985,Lane,F,51
1985,Lashay,F,51
1985,Lashundra,F,51
1985,Mariko,F,51
1985,Misha,F,51
1985,Nikkia,F,51
1985,Shantia,F,51
1985,Sherena,F,51
1985,Stacee,F,51
1985,Tova,F,51
1985,Wilma,F,51
1985,Allana,F,50
1985,Arin,F,50
1985,Asley,F,50
1985,Audrea,F,50
1985,Autum,F,50
1985,Bobby,F,50
1985,Britani,F,50
1985,Chad,F,50
1985,Channel,F,50
1985,Chardae,F,50
1985,Charleen,F,50
1985,Chelsa,F,50
1985,Denielle,F,50
1985,Dominica,F,50
1985,Isha,F,50
1985,Jannette,F,50
1985,Jovanna,F,50
1985,Lanita,F,50
1985,Lateisha,F,50
1985,Laureen,F,50
1985,Leeanna,F,50
1985,Mamie,F,50
1985,Mirella,F,50
1985,Quanisha,F,50
1985,Raelynn,F,50
1985,Reba,F,50
1985,Reena,F,50
1985,Risa,F,50
1985,Roxie,F,50
1985,Sari,F,50
1985,Scarlet,F,50
1985,Shae,F,50
1985,Sharie,F,50
1985,Shavonda,F,50
1985,Thao,F,50
1985,Trang,F,50
1985,Van,F,50
1985,Anamaria,F,49
1985,Caley,F,49
1985,Caprice,F,49
1985,Coty,F,49
1985,Danisha,F,49
1985,Devorah,F,49
1985,Enjoli,F,49
1985,Evelin,F,49
1985,Evonne,F,49
1985,Jamia,F,49
1985,Jennica,F,49
1985,Keara,F,49
1985,Lachelle,F,49
1985,Lashawna,F,49
1985,Latorya,F,49
1985,Lauri,F,49
1985,Lynsie,F,49
1985,Maryelizabeth,F,49
1985,My,F,49
1985,Nanette,F,49
1985,Nidia,F,49
1985,Opal,F,49
1985,Patti,F,49
1985,Raylene,F,49
1985,Rebbecca,F,49
1985,Rhoda,F,49
1985,Ricki,F,49
1985,Rosana,F,49
1985,Shalanda,F,49
1985,Shaun,F,49
1985,Syreeta,F,49
1985,Teressa,F,49
1985,Theodora,F,49
1985,Alonna,F,48
1985,Amaris,F,48
1985,America,F,48
1985,Antonio,F,48
1985,Azucena,F,48
1985,Britteny,F,48
1985,Carlotta,F,48
1985,Chaka,F,48
1985,Charly,F,48
1985,Christel,F,48
1985,Cristie,F,48
1985,Destini,F,48
1985,Dolly,F,48
1985,Ellie,F,48
1985,Freda,F,48
1985,Jacey,F,48
1985,Jackeline,F,48
1985,Jameka,F,48
1985,Jerry,F,48
1985,Joey,F,48
1985,Julian,F,48
1985,Julieann,F,48
1985,Karolyn,F,48
1985,Krystyna,F,48
1985,Laurin,F,48
1985,Lupita,F,48
1985,Malarie,F,48
1985,Martine,F,48
1985,Myisha,F,48
1985,Sahar,F,48
1985,Stevi,F,48
1985,Wesley,F,48
1985,Adelina,F,47
1985,Akilah,F,47
1985,Celine,F,47
1985,Daina,F,47
1985,Faviola,F,47
1985,Glenna,F,47
1985,Jaymi,F,47
1985,Khristina,F,47
1985,Latarsha,F,47
1985,Lesa,F,47
1985,Lexie,F,47
1985,Margaux,F,47
1985,Meggie,F,47
1985,Mya,F,47
1985,Ronisha,F,47
1985,Sarena,F,47
1985,Tavia,F,47
1985,Teaira,F,47
1985,Tyeshia,F,47
1985,Adrien,F,46
1985,Andre,F,46
1985,Aria,F,46
1985,Ayla,F,46
1985,Breeann,F,46
1985,Brieanna,F,46
1985,Carri,F,46
1985,Charlee,F,46
1985,Charley,F,46
1985,Eloisa,F,46
1985,Halie,F,46
1985,Harriet,F,46
1985,Isabelle,F,46
1985,Jesus,F,46
1985,Jewell,F,46
1985,Karah,F,46
1985,Kellyann,F,46
1985,Kiri,F,46
1985,Krysti,F,46
1985,Lauran,F,46
1985,Layne,F,46
1985,Marika,F,46
1985,Marketta,F,46
1985,Natassia,F,46
1985,Natoya,F,46
1985,Qiana,F,46
1985,Randee,F,46
1985,Roshanda,F,46
1985,Shalena,F,46
1985,Siera,F,46
1985,Spring,F,46
1985,Tiffini,F,46
1985,Alyce,F,45
1985,Anjali,F,45
1985,Aryn,F,45
1985,Ashlynn,F,45
1985,Bria,F,45
1985,Camie,F,45
1985,Cherrelle,F,45
1985,Christianna,F,45
1985,Cornelia,F,45
1985,Dorcas,F,45
1985,Jessa,F,45
1985,Johnetta,F,45
1985,Kasha,F,45
1985,Kateri,F,45
1985,Kayli,F,45
1985,Keith,F,45
1985,Kena,F,45
1985,Lanisha,F,45
1985,Laronda,F,45
1985,Leonor,F,45
1985,Lolita,F,45
1985,Mahogany,F,45
1985,Mechelle,F,45
1985,Sharice,F,45
1985,Shaunda,F,45
1985,Shawnee,F,45
1985,Tela,F,45
1985,Althea,F,44
1985,Bonny,F,44
1985,Brady,F,44
1985,Britnie,F,44
1985,Cayce,F,44
1985,Cherice,F,44
1985,China,F,44
1985,Dahlia,F,44
1985,Daria,F,44
1985,Delicia,F,44
1985,Diondra,F,44
1985,Edward,F,44
1985,Hadassah,F,44
1985,Helene,F,44
1985,Kecia,F,44
1985,Kenyata,F,44
1985,Keren,F,44
1985,Lianna,F,44
1985,Linette,F,44
1985,Markisha,F,44
1985,Mercy,F,44
1985,Merideth,F,44
1985,Nacole,F,44
1985,Nechama,F,44
1985,Rebekka,F,44
1985,Ryanne,F,44
1985,Sage,F,44
1985,Sana,F,44
1985,Sequoia,F,44
1985,Shakeya,F,44
1985,Sherice,F,44
1985,Talisa,F,44
1985,Tammara,F,44
1985,Annalee,F,43
1985,Aspen,F,43
1985,Camila,F,43
1985,Candida,F,43
1985,Cherilyn,F,43
1985,Delana,F,43
